Region,Subregion,Country,State/Province,Project Name,Latitude,Longitude,Location accuracy,Project_phase,Project_scale,Technology Type,Start year,Estimated_start_year,Capacity (MW),Capacity Rating,Estimated_capacity(MWdc),Estimated land area(hectares/MW),Estimated spatial footprint(m²/MW)
Europe,Western Europe,France,,Boralex Pézènes solar project,43.5885,3.2518,approximate,Active,Medium,PV,2023,2023,3.2,MWac,4,9,100000
Europe,Western Europe,France,Nouvelle-Aquitaine,Bordeaux Confidentiel solar farm I,44.8412,-0.58,approximate,Active,Medium,PV,2012,2012,11.9,MWac,14.875,33.46875,371875
Europe,Western Europe,France,Nouvelle-Aquitaine,Bordeaux Confidentiel solar farm II,44.8412,-0.58,approximate,Active,Medium,PV,2017,2017,1.7,MWac,2.125,4.78125,53125
Europe,Western Europe,France,Nouvelle-Aquitaine,Bordeaux Confidentiel solar farm III,44.8412,-0.58,approximate,Active,Medium,PV,2021,2021,13.7,MWac,17.125,38.53125,428125
Europe,Western Europe,France,Nouvelle-Aquitaine,Bordeaux Confidentiel solar farm IV,44.8412,-0.58,approximate,Active,Medium,PV,2021,2021,13.4,MWac,16.75,37.6875,418750
Europe,Western Europe,France,Nouvelle-Aquitaine,Bordeaux Confidentiel solar farm V,44.8412,-0.58,approximate,Active,Medium,PV,2021,2021,11,MWac,13.75,30.9375,343750
Europe,Western Europe,France,Nouvelle-Aquitaine,Bordeaux Confidentiel solar farm VI,44.8412,-0.58,approximate,Active,Medium,PV,2021,2021,11,MWac,13.75,30.9375,343750
Europe,Western Europe,France,Occitanie,Bordères-sur-l'Échez Confidentiel solar farm,43.2584,0.0501,approximate,Active,Medium,PV,2022,2022,1.7,MWac,2.125,4.78125,53125
Europe,Western Europe,France,Nouvelle-Aquitaine,Bors (Canton de Tude-et-Lavalette) Confidentiel solar farm I,45.6668,0.0973,approximate,Active,Medium,PV,2022,2022,11,MWac,13.75,30.9375,343750
Europe,Western Europe,France,Nouvelle-Aquitaine,Bors (Canton de Tude-et-Lavalette) Confidentiel solar farm II,45.6668,0.0973,approximate,Active,Medium,PV,2022,2022,11,MWac,13.75,30.9375,343750
Europe,Western Europe,France,Nouvelle-Aquitaine,Bors (Canton de Tude-et-Lavalette) Confidentiel solar farm III,45.6668,0.0973,approximate,Active,Medium,PV,2022,2022,11,MWac,13.75,30.9375,343750
Europe,Western Europe,France,Nouvelle-Aquitaine,Boscla solar farm,43.1916,-0.2134,approximate,Active,Medium,PV,2022,2022,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Occitanie,Bouillargues Confidentiel solar farm,43.8007,4.4248,approximate,Active,Medium,PV,2011,2011,2.2,MWac,2.75,6.1875,68750
Europe,Western Europe,France,Grand Est,Bouligny CS Piennes solar farm,49.2933,5.7358,approximate,Active,Medium,PV,2017,2017,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,Occitanie,Bouloc Confidentiel solar farm I,43.781,1.4051,approximate,Active,Medium,PV,2011,2011,8.8,MWac,11,24.75,275000
Europe,Western Europe,France,Occitanie,Bouloc Confidentiel solar farm II,43.781,1.4051,approximate,Active,Medium,PV,2016,2016,2.5,MWac,3.125,7.03125,78125
Europe,Western Europe,France,Occitanie,Boulogne-sur-Gesse Confidentiel solar farm,43.2908,0.6464,approximate,Active,Medium,PV,2021,2021,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Bourg-Saint-Andéol Confidentiel solar farm,44.3708,4.6458,approximate,Active,Medium,PV,2021,2021,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Bourg-lès-Valence Confidentiel solar farm I,44.9528,4.8954,approximate,Active,Medium,PV,2018,2018,3.1,MWac,3.875,8.71875,96875
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Bourg-lès-Valence Confidentiel solar farm II,44.9528,4.8954,approximate,Active,Medium,PV,2020,2020,4.1,MWac,5.125,11.53125,128125
Europe,Western Europe,France,Centre-Val de Loire,Bourges Confidentiel solar farm,47.0812,2.3991,approximate,Active,Medium,PV,2021,2021,8.2,MWac,10.25,23.0625,256250
Europe,Western Europe,France,,Bours Confidentiel solar project,43.2769,0.0926,approximate,Active,Medium,PV,0,2017,4.2,MWac,5.25,11.8125,131250
Europe,Western Europe,France,Nouvelle-Aquitaine,Boussac Confidentiel solar farm,46.3487,2.2146,approximate,Active,Medium,PV,2021,2021,1.4,MWac,1.75,3.9375,43750
Europe,Western Europe,France,Occitanie,Bout-du-Pont-de-Larn Confidentiel solar farm II,43.5041,2.4307,approximate,Active,Medium,PV,2020,2020,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Nouvelle-Aquitaine,Boé Confidentiel solar farm I,44.1606,0.6294,approximate,Active,Medium,PV,2011,2011,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Nouvelle-Aquitaine,Boé Confidentiel solar farm II,44.1606,0.6294,approximate,Active,Medium,PV,2013,2013,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Nouvelle-Aquitaine,Boé Confidentiel solar farm III,44.1606,0.6294,approximate,Active,Medium,PV,2015,2015,3.8,MWac,4.75,10.6875,118750
Europe,Western Europe,France,Nouvelle-Aquitaine,Boé Confidentiel solar farm IV,44.1606,0.6294,approximate,Active,Medium,PV,2016,2016,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Nouvelle-Aquitaine,Brach Confidentiel solar farm,45.0419,-0.937,approximate,Active,Medium,PV,2017,2017,10.2,MWac,12.75,28.6875,318750
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Braize Confidentiel solar farm I,46.6672,2.6508,approximate,Active,Medium,PV,2018,2018,9.9,MWac,12.375,27.84375,309375
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Braize Confidentiel solar farm II,46.6672,2.6508,approximate,Active,Medium,PV,2018,2018,6,MWac,7.5,16.875,187500
Europe,Western Europe,France,Occitanie,Bram Confidentiel solar farm I,43.2436,2.115,approximate,Active,Medium,PV,2014,2014,1.8,MWac,2.25,5.0625,56250
Europe,Western Europe,France,Occitanie,Bram Confidentiel solar farm II,43.2436,2.115,approximate,Active,Medium,PV,2018,2018,4,MWac,5,11.25,125000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Bramefan solar farm,43.4539,5.5609,approximate,Active,Medium,PV,2014,2014,4.2,MWac,5.25,11.8125,131250
Europe,Western Europe,France,Nouvelle-Aquitaine,Braud-et-Saint-Louis Confidentiel solar farm,45.2478,-0.626,approximate,Active,Medium,PV,2017,2017,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,,Bressuire Privé solar project,46.8426,-0.4929,approximate,Active,Medium,PV,0,2017,2.8,MWac,3.5,7.875,87500
Europe,Western Europe,France,Centre-Val de Loire,Briare solar farm,47.6411,2.7413,approximate,Active,Medium,PV,2022,2022,12,MWac,15,33.75,375000
Europe,Western Europe,France,Bretagne,Briec Confidentiel solar farm,48.102,-3.9997,approximate,Active,Medium,PV,2011,2011,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Brignoles Confidentiel solar farm,43.4064,6.0616,approximate,Active,Medium,PV,2018,2018,10.1,MWac,12.625,28.40625,315625
Europe,Western Europe,France,Bourgogne-Franche-Comté,Brognon Confidentiel solar farm,47.4035,5.1668,approximate,Active,Medium,PV,2011,2011,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,,Brouchy Pv solar project,49.7175,3.0983,approximate,Active,Medium,PV,2023,2023,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Bretagne,Bruz Confidentiel solar farm,48.0246,-1.7472,approximate,Active,Medium,PV,2021,2021,12.2,MWac,15.25,34.3125,381250
Europe,Western Europe,France,Occitanie,Burlats Confidentiel solar farm,43.6364,2.3184,approximate,Active,Medium,PV,2022,2022,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Nouvelle-Aquitaine,Buzet-sur-Baïse Confidentiel solar farm,44.2579,0.2993,approximate,Active,Medium,PV,2011,2011,1.1,MWac,1.375,3.09375,34375
Europe,Western Europe,France,Occitanie,Buzet-sur-Tarn Confidentiel solar farm,43.7793,1.6325,approximate,Active,Medium,PV,2020,2020,3.5,MWac,4.375,9.84375,109375
Europe,Western Europe,France,Occitanie,Bédarieux Confidentiel solar farm I,43.6155,3.1576,approximate,Active,Medium,PV,2015,2015,7,MWac,8.75,19.6875,218750
Europe,Western Europe,France,Occitanie,Bédarieux Confidentiel solar farm II,43.6155,3.1576,approximate,Active,Medium,PV,2017,2017,4.6,MWac,5.75,12.9375,143750
Europe,Western Europe,France,Occitanie,Bélesta-en-Lauragais Confidentiel solar farm,43.4417,1.8219,approximate,Active,Medium,PV,2018,2018,2.1,MWac,2.625,5.90625,65625
Europe,Western Europe,France,Grand Est,Bétheny Confidentiel solar farm,49.2845,4.0535,approximate,Active,Medium,PV,2020,2020,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,Occitanie,Béziers Confidentiel solar farm I,43.3427,3.2131,approximate,Active,Medium,PV,2010,2010,1.3,MWac,1.625,3.65625,40625
Europe,Western Europe,France,Occitanie,Béziers Confidentiel solar farm II,43.3427,3.2131,approximate,Active,Medium,PV,2011,2011,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Occitanie,Béziers Confidentiel solar farm III,43.3427,3.2131,approximate,Active,Medium,PV,2013,2013,2.9,MWac,3.625,8.15625,90625
Europe,Western Europe,France,Occitanie,Béziers Confidentiel solar farm IV,43.3427,3.2131,approximate,Active,Medium,PV,2013,2013,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,Occitanie,Béziers Confidentiel solar farm V,43.3427,3.2131,approximate,Active,Medium,PV,2017,2017,1.1,MWac,1.375,3.09375,34375
Europe,Western Europe,France,Occitanie,Béziers Confidentiel solar farm VI,43.3427,3.2131,approximate,Active,Medium,PV,2017,2017,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Occitanie,Béziers Confidentiel solar farm VII,43.3427,3.2131,approximate,Active,Medium,PV,2019,2019,1.7,MWac,2.125,4.78125,53125
Europe,Western Europe,France,Occitanie,C2317 solar farm,43.3192,1.9534,approximate,Active,Medium,PV,2020,2020,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Nouvelle-Aquitaine,C2677 U Log Toit solar farm,44.1406,0.5601,approximate,Active,Medium,PV,2022,2022,2.5,MWac,3.125,7.03125,78125
Europe,Western Europe,France,Pays de la Loire,C2789 CS Mesagner solar farm,47.4322,-1.2313,approximate,Active,Medium,PV,2022,2022,4,MWac,5,11.25,125000
Europe,Western Europe,France,,C2808 - Cs Gievres solar project,47.2757,1.6679,approximate,Active,Medium,PV,0,2017,3.5,MWac,4.375,9.84375,109375
Europe,Western Europe,France,,C3006 - Cs Montpon solar project,45.0162,0.1567,approximate,Active,Medium,PV,2023,2023,3.8,MWac,4.75,10.6875,118750
Europe,Western Europe,France,,C3084 - Aew/Distrimag solar project,44.0013,3.0459,approximate,Active,Medium,PV,0,2017,3.5,MWac,4.375,9.84375,109375
Europe,Western Europe,France,,C3437 - Cs Mont-Pres-Chambord solar project,47.5612,1.4551,approximate,Active,Medium,PV,2023,2023,3.8,MWac,4.75,10.6875,118750
Europe,Western Europe,France,,C3923 - Katoen Smc 7 solar project,43.6385,4.8112,approximate,Active,Medium,PV,0,2017,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,,C4221 - Aprc Bât A solar project,45.6315,5.1106,approximate,Active,Medium,PV,0,2017,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,,C4373 - Katoen Smc6Bis Site De Production solar project,43.6385,4.8112,approximate,Active,Medium,PV,2023,2023,2.8,MWac,3.5,7.875,87500
Europe,Western Europe,France,Nouvelle-Aquitaine,CCMP solar farm,45.1996,-0.7485,approximate,Active,Medium,PV,2015,2015,7.6,MWac,9.5,21.375,237500
Europe,Western Europe,France,Nouvelle-Aquitaine,CEN86050P074747 solar farm,46.6612,-0.0034,approximate,Active,Medium,PV,2022,2022,3.9,MWac,4.875,10.96875,121875
Europe,Western Europe,France,Nouvelle-Aquitaine,CEN86066P064615 solar farm,46.818,0.5458,approximate,Active,Medium,PV,2018,2018,6.3,MWac,7.875,17.71875,196875
Europe,Western Europe,France,Nouvelle-Aquitaine,CEN86111P067638 solar farm,46.8759,0.5688,approximate,Active,Medium,PV,2021,2021,5.2,MWac,6.5,14.625,162500
Europe,Western Europe,France,Nouvelle-Aquitaine,CEN86111P067639 solar farm,46.8759,0.5688,approximate,Active,Medium,PV,2022,2022,8.2,MWac,10.25,23.0625,256250
Europe,Western Europe,France,Nouvelle-Aquitaine,CEN86156P066199 solar farm,47.0116,0.1762,approximate,Active,Medium,PV,2020,2020,2.6,MWac,3.25,7.3125,81250
Europe,Western Europe,France,Nouvelle-Aquitaine,CEN86174P068833 solar farm,46.7639,0.4824,approximate,Active,Medium,PV,2021,2021,4,MWac,5,11.25,125000
Europe,Western Europe,France,Nouvelle-Aquitaine,CEN86245P060194 solar farm,46.7943,0.6336,approximate,Active,Medium,PV,2018,2018,9.9,MWac,12.375,27.84375,309375
Europe,Western Europe,France,Nouvelle-Aquitaine,CEN86299P069834 solar farm,46.7083,0.0945,approximate,Active,Medium,PV,2021,2021,1.8,MWac,2.25,5.0625,56250
Europe,Western Europe,France,Auvergne-Rhône-Alpes,CNPE-Cruas Meysse solar farm,44.6571,4.7626,approximate,Active,Medium,PV,2020,2020,4.9,MWac,6.125,13.78125,153125
Europe,Western Europe,France,Nouvelle-Aquitaine,CPES Ancienne Cokerie solar farm,45.3949,1.0815,approximate,Active,Medium,PV,2019,2019,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CPES Brouville solar farm,44.0918,5.4088,approximate,Active,Medium,PV,2021,2021,2.2,MWac,2.75,6.1875,68750
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CPES Les Broules solar farm,44.0638,5.9733,approximate,Active,Medium,PV,2019,2019,3.3,MWac,4.125,9.28125,103125
Europe,Western Europe,France,Nouvelle-Aquitaine,CPES Les Lacs Medocains de la Redoune solar farm,45.1862,-1.0575,approximate,Active,Medium,PV,2017,2017,10,MWac,12.5,28.125,312500
Europe,Western Europe,France,Auvergne-Rhône-Alpes,CPV Les Ferrassieres solar farm,44.1353,5.4779,approximate,Active,Medium,PV,2016,2016,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Occitanie,CR4-1351 solar farm,43.2958,1.2251,approximate,Active,Medium,PV,2020,2020,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Occitanie,CRE3 -1305 solar farm,43.4943,3.4384,approximate,Active,Medium,PV,2019,2019,11.5,MWac,14.375,32.34375,359375
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE3 1282 solar farm,43.687,5.7077,approximate,Active,Medium,PV,2018,2018,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE3 1371 solar farm,43.6385,4.8112,approximate,Active,Medium,PV,2018,2018,3.6,MWac,4.5,10.125,112500
Europe,Western Europe,France,Occitanie,CRE3 1377 solar farm,43.6568,3.9687,approximate,Active,Medium,PV,2018,2018,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE3-1213 solar farm,43.5139,4.9884,approximate,Active,Medium,PV,2017,2017,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE3-1214 solar farm,43.5139,4.9884,approximate,Active,Medium,PV,2017,2017,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE3-1298 solar farm,44.7897,0.6458,approximate,Active,Medium,PV,2018,2018,10.3,MWac,12.875,28.96875,321875
Europe,Western Europe,France,Occitanie,CRE3-1344 solar farm,43.2793,2.2284,approximate,Active,Medium,PV,2017,2017,6.2,MWac,7.75,17.4375,193750
Europe,Western Europe,France,Occitanie,CRE4 - 1399 solar farm,43.8981,1.3272,approximate,Active,Medium,PV,2019,2019,3.4,MWac,4.25,9.5625,106250
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-1199 solar farm,45.6657,0.097,approximate,Active,Medium,PV,2022,2022,9,MWac,11.25,25.3125,281250
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE4-1251 solar farm,43.4539,5.5609,approximate,Active,Medium,PV,2020,2020,3.4,MWac,4.25,9.5625,106250
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-1274 solar farm,45.2341,-0.5077,approximate,Active,Medium,PV,2019,2019,2.3,MWac,2.875,6.46875,71875
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-1275 solar farm,45.178,-0.5027,approximate,Active,Medium,PV,2019,2019,3.1,MWac,3.875,8.71875,96875
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-1342 solar farm,44.5069,0.2187,approximate,Active,Medium,PV,2019,2019,1.9,MWac,2.375,5.34375,59375
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-1346 solar farm,45.3707,0.7922,approximate,Active,Medium,PV,2020,2020,9,MWac,11.25,25.3125,281250
Europe,Western Europe,France,Occitanie,CRE4-1422 - CS Lieoux solar farm,43.1525,0.7687,approximate,Active,Medium,PV,2021,2021,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,CRE4-1446 - CS Bessens 2 solar farm,43.8806,1.2531,approximate,Active,Medium,PV,2022,2022,13.9,MWac,17.375,39.09375,434375
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-1464 CS La Chapelle Gonaguet solar farm,45.2309,0.6125,approximate,Active,Medium,PV,2021,2021,12.5,MWac,15.625,35.15625,390625
Europe,Western Europe,France,Occitanie,CRE4-1483 solar farm,44.2102,4.0294,approximate,Active,Medium,PV,2019,2019,4.8,MWac,6,13.5,150000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,CRE4-1526 solar farm,46.3128,3.4034,approximate,Active,Medium,PV,2019,2019,4.9,MWac,6.125,13.78125,153125
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE4-1721 solar farm,43.8517,4.7729,approximate,Active,Medium,PV,2019,2019,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Occitanie,CRE4-1788 solar farm,43.7695,4.4268,approximate,Active,Medium,PV,2019,2019,3.4,MWac,4.25,9.5625,106250
Europe,Western Europe,France,Auvergne-Rhône-Alpes,CRE4-1795 solar farm,45.8306,5.2896,approximate,Active,Medium,PV,2019,2019,1.1,MWac,1.375,3.09375,34375
Europe,Western Europe,France,Occitanie,CRE4-1929 solar farm,43.8629,4.4543,approximate,Active,Medium,PV,2020,2020,1.4,MWac,1.75,3.9375,43750
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE4-1984 solar farm,43.4867,5.4952,approximate,Active,Medium,PV,2019,2019,4.8,MWac,6,13.5,150000
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-2021-CS Trizay solar farm,45.8822,-0.8986,approximate,Active,Medium,PV,2021,2021,4,MWac,5,11.25,125000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE4-2026 solar farm,43.4758,5.1673,approximate,Active,Medium,PV,2020,2020,2.5,MWac,3.125,7.03125,78125
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-2094 solar farm,45.8797,0.9534,approximate,Active,Medium,PV,2022,2022,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,Occitanie,CRE4-2097 - CS Peyssies solar farm,43.3215,1.1773,approximate,Active,Medium,PV,2022,2022,4,MWac,5,11.25,125000
Europe,Western Europe,France,Bourgogne-Franche-Comté,CRE4-2109 solar farm,46.6655,4.2922,approximate,Active,Medium,PV,2021,2021,10.5,MWac,13.125,29.53125,328125
Europe,Western Europe,France,Nouvelle-Aquitaine,CRE4-2133 solar farm,45.5128,1.2033,approximate,Active,Medium,PV,2021,2021,2.2,MWac,2.75,6.1875,68750
Europe,Western Europe,France,Occitanie,CRE4-2212 solar farm,43.8527,1.8101,approximate,Active,Medium,PV,2021,2021,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,CRE4-2274 solar farm,43.8374,4.3601,approximate,Active,Medium,PV,2020,2020,2.1,MWac,2.625,5.90625,65625
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE4-2394 solar farm,43.3891,4.8026,approximate,Active,Medium,PV,2021,2021,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE4-2395 solar farm,43.3891,4.8026,approximate,Active,Medium,PV,2021,2021,2.8,MWac,3.5,7.875,87500
Europe,Western Europe,France,Occitanie,CRE4-2746 solar farm,43.2799,0.1211,approximate,Active,Medium,PV,2022,2022,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Occitanie,CRE4-2853 Marche Aux Bestiaux solar farm,43.3878,0.1502,approximate,Active,Medium,PV,2021,2021,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Occitanie,CRE4-2899 solar farm,43.3878,0.1502,approximate,Active,Medium,PV,2021,2021,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Grand Est,CRE4-3102 Waligator solar farm,49.2103,6.16,approximate,Active,Medium,PV,2022,2022,7.5,MWac,9.375,21.09375,234375
Europe,Western Europe,France,Occitanie,CRE4.2-13 solar farm,43.4014,3.696,approximate,Active,Medium,PV,2020,2020,4.9,MWac,6.125,13.78125,153125
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,CRE4.2-5 solar farm,43.4099,5.309,approximate,Active,Medium,PV,2021,2021,1.1,MWac,1.375,3.09375,34375
Europe,Western Europe,France,Occitanie,CRE4.2-8 solar farm,43.677,4.4318,approximate,Active,Medium,PV,2020,2020,2.2,MWac,2.75,6.1875,68750
